"No.","Time","Source","Destination","Protocol","Length","Info"
"1276","21.281290304","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1167359 Ack=2527 Win=24576 Len=1368 TSval=81934152 TSecr=1864134425 [TCP segment of a reassembled PDU]"
"1277","21.281337154","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1168727 Win=1573504 Len=0 TSval=1864134460 TSecr=81934152"
"1278","21.285386324","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1168727 Ack=2527 Win=24576 Len=1368 TSval=81934156 TSecr=1864134433 [TCP segment of a reassembled PDU]"
"1279","21.287204865","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"1280","21.287270725","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1171463 Win=1573504 Len=0 TSval=1864134466 TSecr=81934156"
"1281","21.290033113","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1171463 Ack=2527 Win=24576 Len=1368 TSval=81934161 TSecr=1864134437 [TCP segment of a reassembled PDU]"
"1282","21.291086081","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1172831 Ack=2527 Win=24576 Len=1368 TSval=81934161 TSecr=1864134437 [TCP segment of a reassembled PDU]"
"1283","21.291138180","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1174199 Win=1573504 Len=0 TSval=1864134470 TSecr=81934161"
"1284","21.295036363","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1174199 Ack=2527 Win=24576 Len=1368 TSval=81934166 TSecr=1864134437 [TCP segment of a reassembled PDU]"
"1285","21.295353787","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1175567 Ack=2527 Win=24576 Len=1368 TSval=81934166 TSecr=1864134437 [TCP segment of a reassembled PDU]"
"1286","21.295390866","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1176935 Win=1573504 Len=0 TSval=1864134474 TSecr=81934166"
"1287","21.299345136","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1176935 Ack=2527 Win=24576 Len=1368 TSval=81934170 TSecr=1864134447 [TCP segment of a reassembled PDU]"
"1288","21.300826446","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1178303 Ack=2527 Win=24576 Len=1368 TSval=81934170 TSecr=1864134447 [TCP segment of a reassembled PDU]"
"1289","21.300879355","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1179671 Win=1573504 Len=0 TSval=1864134480 TSecr=81934170"
"1290","21.303964406","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1179671 Ack=2527 Win=24576 Len=1368 TSval=81934175 TSecr=1864134451 [TCP segment of a reassembled PDU]"
"1291","21.304723421","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1181039 Ack=2527 Win=24576 Len=1368 TSval=81934175 TSecr=1864134451 [TCP segment of a reassembled PDU]"
"1292","21.304784677","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1182407 Win=1573504 Len=0 TSval=1864134484 TSecr=81934175"
"1293","21.308604743","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1182407 Ack=2527 Win=24576 Len=1368 TSval=81934180 TSecr=1864134456 [TCP segment of a reassembled PDU]"
"1294","21.308828685","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1183775 Ack=2527 Win=24576 Len=1368 TSval=81934180 TSecr=1864134456 [TCP segment of a reassembled PDU]"
"1295","21.308866865","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1185143 Win=1573504 Len=0 TSval=1864134488 TSecr=81934180"
"1296","21.313221159","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1185143 Ack=2527 Win=24576 Len=1368 TSval=81934184 TSecr=1864134460 [TCP segment of a reassembled PDU]"
"1297","21.314793453","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"1298","21.314934924","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1187879 Win=1573504 Len=0 TSval=1864134494 TSecr=81934184"
"1299","21.317902949","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1187879 Ack=2527 Win=24576 Len=1368 TSval=81934189 TSecr=1864134460 [TCP segment of a reassembled PDU]"
"1300","21.318390449","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1189247 Ack=2527 Win=24576 Len=1368 TSval=81934189 TSecr=1864134460 [TCP segment of a reassembled PDU]"
"1301","21.318465965","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1190615 Win=1573504 Len=0 TSval=1864134497 TSecr=81934189"
"1302","21.322507318","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1190615 Ack=2527 Win=24576 Len=1368 TSval=81934194 TSecr=1864134470 [TCP segment of a reassembled PDU]"
"1303","21.324267157","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1191983 Ack=2527 Win=24576 Len=1368 TSval=81934194 TSecr=1864134470 [TCP segment of a reassembled PDU]"
"1304","21.324320244","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1193351 Win=1573504 Len=0 TSval=1864134503 TSecr=81934194"
"1305","21.327256269","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1193351 Ack=2527 Win=24576 Len=1368 TSval=81934198 TSecr=1864134474 [TCP segment of a reassembled PDU]"
"1306","21.328214212","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1194719 Ack=2527 Win=24576 Len=1368 TSval=81934198 TSecr=1864134474 [TCP segment of a reassembled PDU]"
"1307","21.328264879","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1196087 Win=1573504 Len=0 TSval=1864134507 TSecr=81934198"
"1308","21.331872827","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1196087 Ack=2527 Win=24576 Len=1368 TSval=81934203 TSecr=1864134480 [TCP segment of a reassembled PDU]"
"1309","21.332195001","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1197455 Ack=2527 Win=24576 Len=1368 TSval=81934203 TSecr=1864134480 [TCP segment of a reassembled PDU]"
"1310","21.332229565","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1198823 Win=1573504 Len=0 TSval=1864134511 TSecr=81934203"
"1311","21.336512873","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1198823 Ack=2527 Win=24576 Len=1368 TSval=81934208 TSecr=1864134484 [TCP segment of a reassembled PDU]"
"1312","21.337902676","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1200191 Ack=2527 Win=24576 Len=1368 TSval=81934208 TSecr=1864134484 [TCP segment of a reassembled PDU]"
"1313","21.337968087","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1201559 Win=1573504 Len=0 TSval=1864134517 TSecr=81934208"
"1314","21.341085584","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1201559 Ack=2527 Win=24576 Len=1368 TSval=81934212 TSecr=1864134488 [TCP segment of a reassembled PDU]"
"1315","21.341880390","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"1316","21.341923975","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1204295 Win=1573504 Len=0 TSval=1864134521 TSecr=81934212"
"1317","21.346135394","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1204295 Ack=2527 Win=24576 Len=1368 TSval=81934217 TSecr=1864134488 [TCP segment of a reassembled PDU]"
"1318","21.347645081","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1205663 Ack=2527 Win=24576 Len=1368 TSval=81934217 TSecr=1864134488 [TCP segment of a reassembled PDU]"
"1319","21.347746332","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1207031 Win=1573504 Len=0 TSval=1864134527 TSecr=81934217"
"1320","21.350809625","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1207031 Ack=2527 Win=24576 Len=1368 TSval=81934222 TSecr=1864134497 [TCP segment of a reassembled PDU]"
"1321","21.351617958","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1208399 Ack=2527 Win=24576 Len=1368 TSval=81934222 TSecr=1864134497 [TCP segment of a reassembled PDU]"
"1322","21.351693971","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1209767 Win=1573504 Len=0 TSval=1864134530 TSecr=81934222"
"1323","21.355183241","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1209767 Ack=2527 Win=24576 Len=1368 TSval=81934226 TSecr=1864134497 [TCP segment of a reassembled PDU]"
"1324","21.355563024","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1211135 Ack=2527 Win=24576 Len=1368 TSval=81934226 TSecr=1864134497 [TCP segment of a reassembled PDU]"
"1325","21.355615856","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1212503 Win=1573504 Len=0 TSval=1864134534 TSecr=81934226"
"1326","21.359781655","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1212503 Ack=2527 Win=24576 Len=1368 TSval=81934231 TSecr=1864134507 [TCP segment of a reassembled PDU]"
"1327","21.361399497","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1213871 Ack=2527 Win=24576 Len=1368 TSval=81934231 TSecr=1864134507 [TCP segment of a reassembled PDU]"
"1328","21.361457569","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1215239 Win=1573504 Len=0 TSval=1864134540 TSecr=81934231"
"1329","21.364417266","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1215239 Ack=2527 Win=24576 Len=1368 TSval=81934236 TSecr=1864134511 [TCP segment of a reassembled PDU]"
"1330","21.365359691","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1216607 Ack=2527 Win=24576 Len=1368 TSval=81934236 TSecr=1864134511 [TCP segment of a reassembled PDU]"
"1331","21.365412011","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1217975 Win=1573504 Len=0 TSval=1864134544 TSecr=81934236"
"1332","21.369228053","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1217975 Ack=2527 Win=24576 Len=1368 TSval=81934240 TSecr=1864134517 [TCP segment of a reassembled PDU]"
"1333","21.371235427","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"1334","21.371286844","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1220711 Win=1573504 Len=0 TSval=1864134550 TSecr=81934240"
"1335","21.373700878","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1220711 Ack=2527 Win=24576 Len=1368 TSval=81934245 TSecr=1864134521 [TCP segment of a reassembled PDU]"
"1336","21.375213516","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1222079 Ack=2527 Win=24576 Len=1368 TSval=81934245 TSecr=1864134521 [TCP segment of a reassembled PDU]"
"1337","21.375263959","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1223447 Win=1573504 Len=0 TSval=1864134554 TSecr=81934245"
"1338","21.378361920","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1223447 Ack=2527 Win=24576 Len=1368 TSval=81934249 TSecr=1864134521 [TCP segment of a reassembled PDU]"
"1339","21.379025769","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1224815 Ack=2527 Win=24576 Len=1368 TSval=81934249 TSecr=1864134521 [TCP segment of a reassembled PDU]"
"1340","21.379080894","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1226183 Win=1573504 Len=0 TSval=1864134558 TSecr=81934249"
"1341","21.383026488","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1226183 Ack=2527 Win=24576 Len=1368 TSval=81934254 TSecr=1864134530 [TCP segment of a reassembled PDU]"
"1342","21.384827493","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1227551 Ack=2527 Win=24576 Len=1368 TSval=81934254 TSecr=1864134530 [TCP segment of a reassembled PDU]"
"1343","21.384879562","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1228919 Win=1573504 Len=0 TSval=1864134564 TSecr=81934254"
"1344","21.387653207","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1228919 Ack=2527 Win=24576 Len=1368 TSval=81934259 TSecr=1864134534 [TCP segment of a reassembled PDU]"
"1345","21.388657712","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1230287 Ack=2527 Win=24576 Len=1368 TSval=81934259 TSecr=1864134534 [TCP segment of a reassembled PDU]"
"1346","21.388748620","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1231655 Win=1573504 Len=0 TSval=1864134568 TSecr=81934259"
"1347","21.392426362","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1231655 Ack=2527 Win=24576 Len=1368 TSval=81934263 TSecr=1864134534 [TCP segment of a reassembled PDU]"
"1348","21.392712083","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1233023 Ack=2527 Win=24576 Len=1368 TSval=81934263 TSecr=1864134534 [TCP segment of a reassembled PDU]"
"1349","21.392746356","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1234391 Win=1573504 Len=0 TSval=1864134572 TSecr=81934263"
"1350","21.397514187","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1234391 Ack=2527 Win=24576 Len=1368 TSval=81934268 TSecr=1864134544 [TCP segment of a reassembled PDU]"
"1351","21.398530892","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"1352","21.398588772","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1237127 Win=1573504 Len=0 TSval=1864134577 TSecr=81934268"
"1353","21.401626240","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1237127 Ack=2527 Win=24576 Len=1368 TSval=81934273 TSecr=1864134544 [TCP segment of a reassembled PDU]"
"1354","21.402471770","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1238495 Ack=2527 Win=24576 Len=1368 TSval=81934273 TSecr=1864134544 [TCP segment of a reassembled PDU]"
"1355","21.402525020","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1239863 Win=1573504 Len=0 TSval=1864134581 TSecr=81934273"
"1356","21.406292268","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1239863 Ack=2527 Win=24576 Len=1368 TSval=81934277 TSecr=1864134554 [TCP segment of a reassembled PDU]"
"1357","21.406565935","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1241231 Ack=2527 Win=24576 Len=1368 TSval=81934277 TSecr=1864134554 [TCP segment of a reassembled PDU]"
"1358","21.406617665","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1242599 Win=1573504 Len=0 TSval=1864134585 TSecr=81934277"
"1359","21.410943360","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1242599 Ack=2527 Win=24576 Len=1368 TSval=81934282 TSecr=1864134558 [TCP segment of a reassembled PDU]"
"1360","21.412144262","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1243967 Ack=2527 Win=24576 Len=1368 TSval=81934282 TSecr=1864134558 [TCP segment of a reassembled PDU]"
"1361","21.412193895","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1245335 Win=1573504 Len=0 TSval=1864134591 TSecr=81934282"
"1362","21.415580828","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1245335 Ack=2527 Win=24576 Len=1368 TSval=81934287 TSecr=1864134558 [TCP segment of a reassembled PDU]"
"1363","21.416071813","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1246703 Ack=2527 Win=24576 Len=1368 TSval=81934287 TSecr=1864134558 [TCP segment of a reassembled PDU]"
"1364","21.416121706","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1248071 Win=1573504 Len=0 TSval=1864134595 TSecr=81934287"
"1365","21.420246739","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1248071 Ack=2527 Win=24576 Len=1368 TSval=81934291 TSecr=1864134568 [TCP segment of a reassembled PDU]"
"1366","21.421909270","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1249439 Ack=2527 Win=24576 Len=1368 TSval=81934291 TSecr=1864134568 [TCP segment of a reassembled PDU]"
"1367","21.421960950","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1250807 Win=1573504 Len=0 TSval=1864134601 TSecr=81934291"
"1368","21.424916328","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1250807 Ack=2527 Win=24576 Len=1368 TSval=81934296 TSecr=1864134572 [TCP segment of a reassembled PDU]"
"1369","21.425810634","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"1370","21.425856023","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1253543 Win=1573504 Len=0 TSval=1864134605 TSecr=81934296"
"1371","21.430042145","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1253543 Ack=2527 Win=24576 Len=1368 TSval=81934301 TSecr=1864134572 [TCP segment of a reassembled PDU]"
"1372","21.430693528","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1254911 Ack=2527 Win=24576 Len=1368 TSval=81934301 TSecr=1864134572 [TCP segment of a reassembled PDU]"
"1373","21.430766639","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1256279 Win=1573504 Len=0 TSval=1864134610 TSecr=81934301"
"1374","21.434146674","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1256279 Ack=2527 Win=24576 Len=1368 TSval=81934305 TSecr=1864134581 [TCP segment of a reassembled PDU]"
"1375","21.435682092","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1257647 Ack=2527 Win=24576 Len=1368 TSval=81934305 TSecr=1864134581 [TCP segment of a reassembled PDU]"
"1376","21.435742219","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1259015 Win=1573504 Len=0 TSval=1864134615 TSecr=81934305"
"1377","21.438902693","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1259015 Ack=2527 Win=24576 Len=1368 TSval=81934310 TSecr=1864134585 [TCP segment of a reassembled PDU]"
"1378","21.439468172","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1260383 Ack=2527 Win=24576 Len=1368 TSval=81934310 TSecr=1864134585 [TCP segment of a reassembled PDU]"
"1379","21.439520134","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1261751 Win=1573504 Len=0 TSval=1864134618 TSecr=81934310"
"1380","21.443453149","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1261751 Ack=2527 Win=24576 Len=1368 TSval=81934315 TSecr=1864134591 [TCP segment of a reassembled PDU]"
"1381","21.445405655","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1263119 Ack=2527 Win=24576 Len=1368 TSval=81934315 TSecr=1864134591 [TCP segment of a reassembled PDU]"
"1382","21.445455920","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1264487 Win=1573504 Len=0 TSval=1864134624 TSecr=81934315"
"1383","21.448444846","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1264487 Ack=2527 Win=24576 Len=1368 TSval=81934319 TSecr=1864134595 [TCP segment of a reassembled PDU]"
"1384","21.449264694","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1265855 Ack=2527 Win=24576 Len=1368 TSval=81934319 TSecr=1864134595 [TCP segment of a reassembled PDU]"
"1385","21.449320681","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1267223 Win=1573504 Len=0 TSval=1864134628 TSecr=81934319"
"1386","21.452809285","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1267223 Ack=2527 Win=24576 Len=1368 TSval=81934324 TSecr=1864134595 [TCP segment of a reassembled PDU]"
"1387","21.453107812","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data, Application Data"
"1388","21.453144634","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1269959 Win=1573504 Len=0 TSval=1864134632 TSecr=81934324"
"1389","21.457513564","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1269959 Ack=2527 Win=24576 Len=1368 TSval=81934329 TSecr=1864134605 [TCP segment of a reassembled PDU]"
"1390","21.459109538","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1271327 Ack=2527 Win=24576 Len=1368 TSval=81934329 TSecr=1864134605 [TCP segment of a reassembled PDU]"
"1391","21.459160350","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1272695 Win=1573504 Len=0 TSval=1864134638 TSecr=81934329"
"1392","21.462174469","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1272695 Ack=2527 Win=24576 Len=1368 TSval=81934333 TSecr=1864134610 [TCP segment of a reassembled PDU]"
"1393","21.462938185","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1274063 Ack=2527 Win=24576 Len=1368 TSval=81934333 TSecr=1864134610 [TCP segment of a reassembled PDU]"
"1394","21.462989344","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1275431 Win=1573504 Len=0 TSval=1864134642 TSecr=81934333"
"1395","21.466744883","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1275431 Ack=2527 Win=24576 Len=1368 TSval=81934338 TSecr=1864134610 [TCP segment of a reassembled PDU]"
"1396","21.467011322","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1276799 Ack=2527 Win=24576 Len=1368 TSval=81934338 TSecr=1864134610 [TCP segment of a reassembled PDU]"
"1397","21.467064072","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1278167 Win=1573504 Len=0 TSval=1864134646 TSecr=81934338"
"1398","21.471392557","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1278167 Ack=2527 Win=24576 Len=1368 TSval=81934343 TSecr=1864134618 [TCP segment of a reassembled PDU]"
"1399","21.473017980","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1279535 Ack=2527 Win=24576 Len=1368 TSval=81934343 TSecr=1864134618 [TCP segment of a reassembled PDU]"
"1400","21.473069653","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1280903 Win=1573504 Len=0 TSval=1864134652 TSecr=81934343"
"1401","21.476065473","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1280903 Ack=2527 Win=24576 Len=1368 TSval=81934347 TSecr=1864134618 [TCP segment of a reassembled PDU]"
"1402","21.476677105","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1282271 Ack=2527 Win=24576 Len=1368 TSval=81934347 TSecr=1864134618 [TCP segment of a reassembled PDU]"
"1403","21.476723726","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1283639 Win=1573504 Len=0 TSval=1864134656 TSecr=81934347"
"1404","21.480763388","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1283639 Ack=2527 Win=24576 Len=1368 TSval=81934352 TSecr=1864134628 [TCP segment of a reassembled PDU]"
"1405","21.482498348","104.26.10.104","172.21.0.134","TLSv1.3","1434","Application Data"
"1406","21.482570635","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1286375 Win=1573504 Len=0 TSval=1864134661 TSecr=81934352"
"1407","21.485355445","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1286375 Ack=2527 Win=24576 Len=1368 TSval=81934356 TSecr=1864134632 [TCP segment of a reassembled PDU]"
"1408","21.486433326","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1287743 Ack=2527 Win=24576 Len=1368 TSval=81934356 TSecr=1864134632 [TCP segment of a reassembled PDU]"
"1409","21.486494452","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1289111 Win=1573504 Len=0 TSval=1864134665 TSecr=81934356"
"1410","21.489782174","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1289111 Ack=2527 Win=24576 Len=1368 TSval=81934361 TSecr=1864134632 [TCP segment of a reassembled PDU]"
"1411","21.490308670","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1290479 Ack=2527 Win=24576 Len=1368 TSval=81934361 TSecr=1864134632 [TCP segment of a reassembled PDU]"
"1412","21.490361190","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1291847 Win=1573504 Len=0 TSval=1864134669 TSecr=81934361"
"1413","21.494716673","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=1291847 Ack=2527 Win=24576 Len=1368 TSval=81934366 TSecr=1864134642 [TCP segment of a reassembled PDU]"
"1414","21.496210602","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=1293215 Ack=2527 Win=24576 Len=1368 TSval=81934366 TSecr=1864134642 [TCP segment of a reassembled PDU]"
"1415","21.496261010","172.21.0.134","104.26.10.104","TCP","66","44548  >  443 [ACK] Seq=2527 Ack=1294583 Win=1573504 Len=0 TSval=1864134675 TSecr=81934366"
